time,vsched,vroll
1616.8,114.0827999,113.6995395
1616.9,113.9428,113.5423345
1617,113.8028,113.3866132
1617.1,113.6235999,113.2316826
1617.2,113.4435999,113.0729353
1617.3,113.2635998,112.9146663
1617.4,113.0836,112.7486761
1617.5,112.9036,112.5829788
1617.6,112.7235999,112.4119519
1617.7,112.5435999,112.32944
1617.8,112.3635998,112.1583057
1617.9,112.1836,111.9982992
1618,112.0036,111.8307179
1618.1,111.8137999,111.6679588
1618.2,111.6237999,111.5009534
1618.3,111.4337998,111.3429773
1618.4,111.2438,111.1325637
1618.5,111.0538,111.0736643
1618.6,110.8637999,110.8698395
1618.7,110.6737999,110.7136301
1618.8,110.4837998,110.5553709
1618.9,110.2938,110.3809958
1619,110.1038,110.060446
1619.1,109.9235999,109.6658082
1619.2,109.7435999,109.4059245
1619.3,109.5635998,109.1498673
1619.4,109.3836,108.9429775
1619.5,109.2036,108.7552783
1619.6,109.0235999,108.5709858
1619.7,108.8435999,108.3865957
1619.8,108.6635998,108.2047826
1619.9,108.4836,108.0216907
1620,108.3036,107.8610888
1620.1,108.1725999,107.7082666
1620.2,108.0425999,107.5647273
1620.3,107.9125999,107.491635
1620.4,107.7826,107.3541185
1620.5,107.6526,107.2146399
1620.6,107.5225999,107.0792025
1620.7,107.3925999,106.948714
1620.8,107.2625999,106.8325453
1620.9,107.1326,106.718485
1621,107.0026,106.6100375
1621.1,106.9118,106.5038936
1621.2,106.8217999,106.3987161
1621.3,106.7317999,106.2919963
1621.4,106.6418,106.1868578
1621.5,106.5518,106.0879568
1621.6,106.4618,105.9898757
1621.7,106.3717999,105.8568395
1621.8,106.2817999,105.7839425
1621.9,106.1918,105.7192546
1622,106.1018,105.6577782
1622.1,106.0706,105.599484
1622.2,106.0406,105.5506582
1622.3,106.0106,105.5118768
1622.4,105.9806,105.4831689
1622.5,105.9506,105.4637928
1622.6,105.9206,105.4503418
1622.7,105.8906,105.4494145
1622.8,105.8606,105.4599371
1622.9,105.8306,105.4688199
1623,105.8006,105.4924031
1623.1,105.7902,105.5199005
1623.2,105.7802,105.5510682
1623.3,105.7702,105.5369925
1623.4,105.7602,105.6727423
1623.5,105.7502,105.659057
1623.6,105.7402,105.6879796
1623.7,105.7302,105.7102059
1623.8,105.7202,105.7311048
1623.9,105.7102,105.7509592
1624,105.7002,105.7691542
1624.1,105.7,105.7843817
1624.2,105.7,105.7963685
1624.3,105.7,105.8047827
1624.4,105.7,105.8106297
1624.5,105.7,105.814095
1624.6,105.7,105.8174236
1624.7,105.7,105.8191708
1624.8,105.7,105.8204398
1624.9,105.7,105.8212988
1625,105.7,105.8199615
1625.1,105.6902,105.8187511
1625.2,105.6802,105.8165743
1625.3,105.6702,105.8162034
1625.4,105.6602,105.8149442
1625.5,105.6502,105.8153835
1625.6,105.6402,105.814505
1625.7,105.6302,105.8106395
1625.8,105.6202,105.8060517
1625.9,105.6102,105.8008978
1626,105.6002,105.7946408
1626.1,105.5706,105.7856702
1626.2,105.5406,105.7793254
1626.3,105.5106,105.7632193
1626.4,105.4806,105.7429159
1626.5,105.4506,105.7145985
1626.6,105.4206,105.6797606
1626.7,105.3906,105.6379239
1626.8,105.3606,105.5932759
1626.9,105.3306,105.5160253
1627,105.3006,105.464603
1627.1,105.2608,105.4102035
1627.2,105.2208,105.3553746
1627.3,105.1808,105.3013167
1627.4,105.1408,105.2469758
1627.5,105.1008,105.1922737
1627.6,105.0608,105.1375131
1627.7,105.0208,105.0827232
1627.8,104.9808,105.0282066
1627.9,104.9408,104.9735923
1628,104.9008,104.919759
1628.1,104.851,104.8916661
1628.2,104.801,104.8367005
1628.3,104.751,104.7836969
1628.4,104.701,104.7292291
1628.5,104.651,104.6765964
1628.6,104.601,104.625096
1628.7,104.551,104.5736835
1628.8,104.501,104.5218415
1628.9,104.451,104.4716296
1629,104.401,104.4181672
1629.1,104.3608,104.3591506
1629.2,104.3208,104.2988261
1629.3,104.2808,104.2379158
1629.4,104.2408,104.1758635
1629.5,104.2008,104.082136
1629.6,104.1608,104.0192735
1629.7,104.1208,103.9630291
1629.8,104.0808,103.9085711
1629.9,104.0408,103.860985
1630,104.0008,103.8174986
1630.1,103.9804,103.777946
1630.2,103.9604,103.7399064
1630.3,103.9404,103.7058493
1630.4,103.9204,103.6759897
1630.5,103.9004,103.6515084
1630.6,103.8804,103.6411615
1630.7,103.8604,103.6224589
1630.8,103.8404,103.6104916
1630.9,103.8204,103.6004571
1631,103.8004,103.594327
1631.1,103.8098,103.5867913
1631.2,103.8198,103.5814129
1631.3,103.8298,103.5761125
1631.4,103.8398,103.5743555
1631.5,103.8498,103.5784942
1631.6,103.8598,103.5897002
1631.7,103.8698,103.6063431
1631.8,103.8798,103.6262365
1631.9,103.8898,103.6560767
1632,103.8998,103.6921641
1632.1,103.949,103.7547923
1632.2,103.999,103.8001138
1632.3,104.049,103.8506673
1632.4,104.099,103.9031731
1632.5,104.149,103.96095
1632.6,104.199,104.0188537
1632.7,104.249,104.0762987
1632.8,104.299,104.1491763
1632.9,104.349,104.2337478
1633,104.399,104.3205058
1633.1,104.4686,104.4098506
1633.2,104.5386001,104.4541179
1633.3,104.6086001,104.53948
1633.4,104.6786,104.6247056
1633.5,104.7486,104.656293
1633.6,104.8186,104.8319273
1633.7,104.8886001,104.8589269
1633.8,104.9586001,104.9374952
1633.9,105.0286,105.0130864
1634,105.0986,105.0936655
1634.1,105.198,105.1760603
1634.2,105.2980001,105.2494942
1634.3,105.3980001,105.3292339
1634.4,105.498,105.4232543
1634.5,105.598,105.5295642
1634.6,105.698,105.7023774
1634.7,105.7980001,105.8094291
1634.8,105.8980001,105.9275696
1634.9,105.998,106.0682488
1635,106.098,106.2053456
1635.1,106.2078001,106.3345456
1635.2,106.3178001,106.448928
1635.3,106.4278001,106.5526999
1635.4,106.5378,106.6505174
1635.5,106.6478,106.7449283
1635.6,106.7578001,106.8278697
1635.7,106.8678001,106.9115041
1635.8,106.9778001,106.9521304
1635.9,107.0878,107.0426466
1636,107.1978,107.1348709
1636.1,107.3274001,107.2288035
1636.2,107.4574001,107.332712
1636.3,107.5874001,107.4575194
1636.4,107.7174,107.593728
1636.5,107.8474,107.7314788
1636.6,107.9774001,107.8616159
1636.7,108.1074001,108.0095867
1636.8,108.2374001,108.154678
1636.9,108.3674,108.3160023
1637,108.4974,108.4718603
1637.1,108.6372001,108.6061751
1637.2,108.7772001,108.8056854
1637.3,108.9172001,108.9381652
1637.4,109.0572,109.0673261
1637.5,109.1972,109.1982343
1637.6,109.3372001,109.3228172
1637.7,109.4772001,109.4466485
1637.8,109.6172001,109.5772736
1637.9,109.7572,109.7035452
1638,109.8972,109.8292897
1638.1,110.0372001,109.9459562
1638.2,110.1772001,110.0705391
1638.3,110.3172001,110.2272658
1638.4,110.4572,110.3091335
1638.5,110.5972,110.4646791
1638.6,110.7372001,110.6154807
1638.7,110.8772001,110.7663214
1638.8,111.0172001,110.9177868
1638.9,111.1572,111.0613944
1639,111.2972,111.2080377
1639.1,111.4372001,111.3510596
1639.2,111.5772001,111.4916314
1639.3,111.7172001,111.6277424
1639.4,111.8572,111.7690073
1639.5,111.9972,111.9201505
1639.6,112.1372001,112.0731875
1639.7,112.2772001,112.2228373
1639.8,112.4172001,112.4564339
1639.9,112.5572,112.595971
1640,112.6972,112.6842518
1640.1,112.8176001,112.92596
1640.2,112.9376001,113.0131866
1640.3,113.0576001,113.1344507
1640.4,113.1776,113.2375198
1640.5,113.2976,113.3315792
1640.6,113.4176001,113.4178883
1640.7,113.5376001,113.5055053
1640.8,113.6576001,113.5887005
1640.9,113.7776,113.6763956
1641,113.8976,113.7163289
1641.1,114.0078001,113.8055565
1641.2,114.1178001,113.9367087
1641.3,114.2278001,114.0248724
1641.4,114.3378,114.2409475
1641.5,114.4478,114.3117459
1641.6,114.5578001,114.4357724
1641.7,114.6678001,114.553376
1641.8,114.7778001,114.6601154
1641.9,114.8878,114.7403333
1642,114.9978,114.8046307
1642.1,115.098,114.8938584
1642.2,115.1980001,115.0166354
1642.3,115.2980001,115.1442931
1642.4,115.398,115.3222018
1642.5,115.498,115.4372674
1642.6,115.598,115.5441337
1642.7,115.6980001,115.650053
1642.8,115.7980001,115.7542252
1642.9,115.898,115.8365223
1643,115.998,115.9040507
1643.1,116.0784,115.9652537
1643.2,116.1584001,116.0173984
1643.3,116.2384001,116.075429
1643.4,116.3184,116.1340063
1643.5,116.3984,116.1930717
1643.6,116.4784,116.2246981
1643.7,116.5584001,116.2912016
1643.8,116.6384001,116.3581638
1643.9,116.7184,116.4203723
1644,116.7984,116.4865438
1644.1,116.8784,116.5608855
1644.2,116.9584001,116.6319475
1644.3,117.0384001,116.7015257
1644.4,117.1184,116.778991
1644.5,117.1984,116.853772
1644.6,117.2784,116.9307981
1644.7,117.3584001,117.0194888
1644.8,117.4384001,117.1192879
1644.9,117.5184,117.2208245
1645,117.5984,117.3648323
1645.1,117.6784,117.4459581
1645.2,117.7584001,117.5290459
1645.3,117.8384001,117.6090101
1645.4,117.9184,117.7002095
1645.5,117.9984,117.7755761
1645.6,118.0784,117.8345341
1645.7,118.1584001,117.887323
1645.8,118.2384001,117.9349872
1645.9,118.3184,117.9862728
1646,118.3984,118.0480811
1646.1,118.4784,118.0814451
1646.2,118.5584001,118.1546349
1646.3,118.6384001,118.2300016
1646.4,118.7184,118.3123573
1646.5,118.7984,118.403381
1646.6,118.8784,118.4995879
1646.7,118.9584001,118.598489
1646.8,119.0384001,118.6910354
1646.9,119.1184,118.7836014
1647,119.1984,118.8724581
1647.1,119.2784,118.9581717
1647.2,119.3584001,119.0409764
1647.3,119.4384001,119.1256748
1647.4,119.5184,119.2158005
1647.5,119.5984,119.3002939
1647.6,119.6784,119.4317
1647.7,119.7584001,119.5196879
1647.8,119.8384001,119.604767
1647.9,119.9184,119.6922962
1648,119.9984,119.7784588
1648.1,120.0784,119.8621713
1648.2,120.1584001,119.9410227
1648.3,120.2384001,120.0197668
1648.4,120.3184,120.0919025
1648.5,120.3984,120.163062
1648.6,120.4784,120.2336944
1648.7,120.5584001,120.2760095
1648.8,120.6384001,120.3576819
1648.9,120.7184,120.4412871
1649,120.7984,120.5248141
1649.1,120.8784,120.6068965
1649.2,120.9584001,120.6850842
1649.3,121.0384001,120.7622859
1649.4,121.1184,120.8352611
1649.5,121.1984,120.9110377
1649.6,121.2784,120.9874879
1649.7,121.3584001,121.0642211
1649.8,121.4384001,121.1496516
1649.9,121.5184,121.2399237
1650,121.5984,121.3354961
1650.1,121.6686,121.4780495
1650.2,121.7386001,121.5766967
1650.3,121.8086001,121.6708636
1650.4,121.8786,121.7611161
1650.5,121.9486,121.845961
1650.6,122.0186,121.9127475
1650.7,122.0886001,121.9712467
1650.8,122.1586001,122.0214488
1650.9,122.2286,122.0624656
1651,122.2986,122.1028186
1651.1,122.3784,122.1462953
1651.2,122.4584001,122.188825
1651.3,122.5384001,122.2081133
1651.4,122.6184,122.256412
1651.5,122.6984,122.3093863
1651.6,122.7784,122.3766609
1651.7,122.8584001,122.4525254
1651.8,122.9384001,122.5426608
1651.9,123.0184,122.653822
1652,123.0984,122.76961
1652.1,123.1686,122.8651824
1652.2,123.2386001,122.9602863
1652.3,123.3086001,123.0414219
1652.4,123.3786,123.1035132
1652.5,123.4486,123.15966
1652.6,123.5186,123.2206776
1652.7,123.5886001,123.3059714
1652.8,123.6586001,123.3665107
1652.9,123.7286,123.4195729
1653,123.7986,123.4719128
1653.1,123.8588,123.5259315
1653.2,123.9188,123.5858266
1653.3,123.9788001,123.6441501
1653.4,124.0388,123.7084768
1653.5,124.0988,123.7732817
1653.6,124.1588,123.7866351
1653.7,124.2188,123.9523715
1653.8,124.2788001,123.967316
1653.9,124.3388,124.0007971
1654,124.3988,124.0643038
1654.1,124.4588,124.1334916
1654.2,124.5188,124.1990579
1654.3,124.5788001,124.2656883
1654.4,124.6388,124.336389
1654.5,124.6988,124.4064846
1654.6,124.7588,124.4731833
1654.7,124.8188,124.5407702
1654.8,124.8788001,124.6068344
1654.9,124.9388,124.6631471
1655,124.9988,124.7236961
1655.1,125.0392,124.7795891
1655.2,125.0792,124.8396305
1655.3,125.1192,124.9290827
1655.4,125.1592,124.9840581
1655.5,125.1992,125.0370324
1655.6,125.2392,125.0859363
1655.7,125.2792,125.1311114
1655.8,125.3192,125.1688289
1655.9,125.3592,125.2010703
1656,125.3992,125.231418
1656.1,125.4392,125.2594719
1656.2,125.4792,125.2852514
1656.3,125.5192,125.3085808
1656.4,125.5592,125.3352485
1656.5,125.5992,125.3469035
1656.6,125.6392,125.3686222
1656.7,125.6792,125.3935427
1656.8,125.7192,125.4166379
1656.9,125.7592,125.439323
1657,125.7992,125.461403
1657.1,125.8294,125.4824873
1657.2,125.8594,125.5020196
1657.3,125.8894,125.5241971
1657.4,125.9194,125.5483074
1657.5,125.9494,125.5719297
1657.6,125.9794,125.5970161
1657.7,126.0094,125.6196817
1657.8,126.0394,125.6447584
1657.9,126.0694,125.683452
1658,126.0994,125.71052
1658.1,126.1294,125.7365435
1658.2,126.1594,125.7633284
1658.3,126.1894,125.7893128
1658.4,126.2194,125.817191
1658.5,126.2494,125.8456841
1658.6,126.2794,125.874636
1658.7,126.3094,125.9055987
1658.8,126.3394,125.9380841
1658.9,126.3694,125.969818
1659,126.3994,126.0027524
1659.1,126.4196,126.0202446
1659.2,126.4396,126.0562832
1659.3,126.4596,126.0924876
1659.4,126.4796,126.1294047
1659.5,126.4996,126.1657263
1659.6,126.5196,126.2020773
1659.7,126.5396,126.2369152
1659.8,126.5596,126.2722802
1659.9,126.5796,126.3040238
1660,126.5996,126.3358455
1660.1,126.6098,126.3665739
1660.2,126.6198,126.3953696
1660.3,126.6298,126.4216567
1660.4,126.6398,126.4479438
1660.5,126.6498,126.4701994
1660.6,126.6598,126.4732449
1660.7,126.6698,126.4700042
1660.8,126.6798,126.4646355
1660.9,126.6898,126.4565434
1661,126.6998,126.4484513
1661.1,126.7098,126.443395
1661.2,126.7198,126.4398517
1661.3,126.7298,126.4373235
1661.4,126.7398,126.4347856
1661.5,126.7498,126.4342878
1661.6,126.7598,126.4358008
1661.7,126.7698,126.4413647
1661.8,126.7798,126.4438928
1661.9,126.7898,126.4504817
1662,126.7998,126.4560456
1662.1,126.8098,126.4611019
1662.2,126.8198,126.4679641
1662.3,126.8298,126.4737428
1662.4,126.8398,126.4823522
1662.5,126.8498,126.4912252
1662.6,126.8598,126.4995613
1662.7,126.8698,126.5094494
1662.8,126.8798,126.5190643
1662.9,126.8898,126.5286693
1663,126.8998,126.5372788
1663.1,126.9,126.5524673
1663.2,126.9,126.5646103
1663.3,126.9,126.5782858
1663.4,126.9,126.5921468
1663.5,126.9,126.6036163
1663.6,126.9,126.6195076
1663.7,126.9,126.6337004
1663.8,126.9,126.647864
1663.9,126.9,126.6620569
1664,126.9,126.6753712
1664.1,126.9,126.6868798
1664.2,126.9,126.692063
1664.3,126.9,126.6995596
1664.4,126.9,126.7067732
1664.5,126.9,126.7123371
1664.6,126.9,126.7178229
1664.7,126.9,126.7224693
1664.8,126.9,126.7275451
1664.9,126.9,126.7305907
1665,126.9,126.7355299
1665.1,126.8902,126.7396979
1665.2,126.8802,126.7437684
1665.3,126.8702,126.7452716
1665.4,126.8602,126.7473117
1665.5,126.8502,126.7442662
1665.6,126.8402,126.7300928
1665.7,126.8302,126.7173056
1665.8,126.8202,126.7006822
1665.9,126.8102,126.6833169
1666,126.8002,126.6657369
1666.1,126.7804,126.6453456
1666.2,126.7604,126.5732002
1666.3,126.7404,126.6462534
1666.4,126.7204,126.5706818
1666.5,126.7004,126.5448535
1666.6,126.6804,126.5185567
1666.7,126.6604,126.4912544
1666.8,126.6404,126.4777937
1666.9,126.6204,126.4469286
1667,126.6004,126.4140527
1667.1,126.5706,126.3828557
1667.2,126.5406,126.3499993
1667.3,126.5106,126.3161571
1667.4,126.4806,126.2798257
1667.5,126.4506,126.2424498
1667.6,126.4206,126.2035805
1667.7,126.3906,126.1642231
1667.8,126.3606,126.124856
1667.9,126.3306,126.0855376
1668,126.3006,126.0451065
1668.1,126.2706,126.0041092
1668.2,126.2406,125.9446242
1668.3,126.2106,125.9038514
1668.4,126.1806,125.8648064
1668.5,126.1506,125.8240336
1668.6,126.1206,125.7843151
1668.7,126.0906,125.7436887
1668.8,126.0606,125.7029843
1668.9,126.0306,125.6633341
1669,126.0006,125.6236643
1669.1,125.9706,125.5864837
1669.2,125.9406,125.5498302
1669.3,125.9106,125.5141626
1669.4,125.8806,125.4961042
1669.5,125.8506,125.4603976
1669.6,125.8206,125.4287906
1669.7,125.7906,125.3975546
1669.8,125.7606,125.3681244
1669.9,125.7306,125.3408808
1670,125.7006,125.3126024
1670.1,125.6902,125.2872524
1670.2,125.6802,125.2624881
1670.3,125.6702,125.2384266
1670.4,125.6602,125.216376
1670.5,125.6502,125.2000649
1670.6,125.6402,125.1918362
1670.7,125.6302,125.1900303
1670.8,125.6202,125.2008751
1670.9,125.6102,125.2138868
1671,125.6002,125.2291339
1671.1,125.6,125.2474558
1671.2,125.6,125.2637376
1671.3,125.6,125.2820009
1671.4,125.6,125.3006644
1671.5,125.6,125.3176197
1671.6,125.6,125.3368786
1671.7,125.6,125.3549174
1671.8,125.6,125.371619
1671.9,125.6,125.3885352
1672,125.6,125.3985698
1672.1,125.6196,125.4172626
1672.2,125.6396,125.4363166
1672.3,125.6596,125.4568835
1672.4,125.6796,125.4749711
1672.5,125.6996,125.4926
1672.6,125.7196,125.5086572
1672.7,125.7396,125.5251733
1672.8,125.7596,125.546814
1672.9,125.7796,125.5729253
1673,125.7996,125.6040832
1673.1,125.8392,125.6382281
1673.2,125.8792,125.669308
1673.3,125.9192,125.7030721
1673.4,125.9592,125.7703955
1673.5,125.9992,125.8279479
1673.6,126.0392,125.8862128
1673.7,126.0792,125.9491729
1673.8,126.1192,125.9757626
1673.9,126.1592,126.1530953
1674,126.1992,126.1798802
1674.1,126.2392,126.2490094
1674.2,126.2792,126.2929936
1674.3,126.3192,126.3424246
1674.4,126.3592,126.3798492
1674.5,126.3992,126.4090159
1674.6,126.4392,126.4223302
1674.7,126.4792,126.460282
1674.8,126.5192,126.4995515
1674.9,126.5592,126.5383037
1675,126.5992,126.5805016
1675.1,126.6392,126.620718
1675.2,126.6792,126.6635796
1675.3,126.7192,126.7072808
1675.4,126.7592,126.7517531
1675.5,126.7992,126.7945269
1675.6,126.8392,126.8386282
1675.7,126.8792,126.8770876
1675.8,126.9192,126.9193148
1675.9,126.9592,126.9660224
1676,126.9992,127.037016
1676.1,127.0392,127.0841043
1676.2,127.0792,127.1288401
1676.3,127.1192,127.1740835
1676.4,127.1592,127.2175992
1676.5,127.1992,127.260822
1676.6,127.2392,127.3016046
1676.7,127.2792,127.3358666
1676.8,127.3192,127.3740331
1676.9,127.3592,127.408217
1677,127.3992,127.4470375
1677.1,127.4196,127.4638562
1677.2,127.4396,127.5015834
1677.3,127.4596,127.5378074
1677.4,127.4796,127.5580035
1677.5,127.4996,127.5822016
1677.6,127.5196,127.6066047
1677.7,127.5396,127.6251023
1677.8,127.5596,127.6392659
1677.9,127.5796,127.6464209
1678,127.5996,127.6514187
1678.1,127.6196,127.6586908
1678.2,127.6396,127.662771
1678.3,127.6596,127.6627612
1678.4,127.6796,127.6678957
1678.5,127.6996,127.6769248
1678.6,127.7196,127.6871351
1678.7,127.7396,127.694456
1678.8,127.7596,127.7014451
1678.9,127.7796,127.7079461
1679,127.7996,127.7154037
1679.1,127.8098,127.7239155
1679.2,127.8198,127.7300261
1679.3,127.8298,127.736693
1679.4,127.8398,127.7416615
1679.5,127.8498,127.748426
1679.6,127.8598,127.756606
1679.7,127.8698,127.7601981
1679.8,127.8798,127.7652935
1679.9,127.8898,127.7742738
1680,127.8998,127.7831859
1680.1,127.9098,127.7906239
1680.2,127.9198,127.7990381
1680.3,127.9298,127.807999
1680.4,127.9398,127.8146464
1680.5,127.9498,127.82513
1680.6,127.9598,127.8350962
1680.7,127.9698,127.8453162
1680.8,127.9798,127.8518465
1680.9,127.9898,127.8624277
1681,127.9998,127.8709005
1681.1,128.0098,127.8845858
1681.2,128.0198,127.8913601
1681.3,128.0298,127.9012775
1681.4,128.0398,127.9109997
1681.5,128.0498,127.8702367
1681.6,128.0598,127.9770249
1681.7,128.0698,127.9355493
1681.8,128.0798,127.9442466
1681.9,128.0898,127.9529536
1682,128.0998,127.962178
1682.1,128.1098,127.9724175
1682.2,128.1198,127.9816322
1682.3,128.1298,127.9857319
1682.4,128.1398,127.9945561
1682.5,128.1498,128.0022284
1682.6,128.1598,128.0108281
1682.7,128.1698,128.0181002
1682.8,128.1798,128.0273051
1682.9,128.1898,128.0365295
1683,128.1998,128.0462614
1683.1,128.2098,128.053436
1683.2,128.2198,128.0636853
1683.3,128.2298,128.0728999
1683.4,128.2398,128.0806406
1683.5,128.2498,128.0898064
1683.6,128.2598,128.0980449
1683.7,128.2698,128.1108321
1683.8,128.2798,128.1200858
1683.9,128.2898,128.132385
1684,128.2998,128.1441766
1684.1,128.3098,128.1528836
1684.2,128.3198,128.1621275
1684.3,128.3298,128.1728649
1684.4,128.3398,128.1841587
1684.5,128.3498,128.1943885
1684.6,128.3598,128.202627
1684.7,128.3698,128.21027
1684.8,128.3798,128.2189869
1684.9,128.3898,128.224131
1685,128.3998,128.2333457
1685.1,128.4098,128.2420625
1685.2,128.4198,128.2507988
1685.3,128.4298,128.2600232
1685.4,128.4398,128.221476
1685.5,128.4498,128.327942
1685.6,128.4598,128.2877451
1685.7,128.4698,128.2973795
1685.8,128.4798,128.305169
1685.9,128.4898,128.312773
1686,128.4998,128.3220071
1686.1,128.5098,128.3307337
1686.2,128.5198,128.340495
1686.3,128.5298,128.3553809
1686.4,128.5398,128.364615
1686.5,128.5498,128.3778025
1686.6,128.5598,128.3903066
1686.7,128.5698,128.4008781
1686.8,128.5798,128.4124061
1686.9,128.5898,128.4245198
1687,128.5998,128.4358234
1687.1,128.6,128.4481616
1687.2,128.6,128.4599727
1687.3,128.6,128.4699878
1687.4,128.6,128.4815549
1687.5,128.6,128.4828336
1687.6,128.6,128.4789876
1687.7,128.6,128.4748684
1687.8,128.6,128.466913
1687.9,128.6,128.4594651
1688,128.6,128.449167
1688.1,128.5902,128.4394058
1688.2,128.5802,128.4286391
1688.3,128.5702,128.419483
1688.4,128.5602,128.4085895
1688.5,128.5502,128.3997263
1688.6,128.5402,128.390824
1688.7,128.5302,128.3798523
1688.8,128.5202,128.3641074
1688.9,128.5102,128.3389527
1689,128.5002,128.3215191
1689.1,128.4804,128.3016061
1689.2,128.4604,128.2794383
1689.3,128.4404,128.2580026
1689.4,128.4204,128.2349172
1689.5,128.4004,128.2117147
1689.6,128.3804,128.1887367
1689.7,128.3604,128.1636601
1689.8,128.3404,128.1374999
1689.9,128.3204,128.1088408
1690,128.3004,128.0821341
1690.1,128.2804,128.0668284
1690.2,128.2604,128.036959
1690.3,128.2404,128.0052935
1690.4,128.2204,127.9759999
1690.5,128.2004,127.943739
1690.6,128.1804,127.9125322
1690.7,128.1604,127.8808277
1690.8,128.1404,127.8484106
1690.9,128.1204,127.8179652
1691,128.1004,127.7850014
1691.1,128.0804,127.7545756
1691.2,128.0604,127.7223732
1691.3,128.0404,127.6908639
1691.4,128.0204,127.6576659
1691.5,128.0004,127.611827
1691.6,127.9804,127.5806105
1691.7,127.9604,127.5510534
1691.8,127.9404,127.5223554
1691.9,127.9204,127.4973763
1692,127.9004,127.4786542
1692.1,127.8706,127.4623334
1692.2,127.8406,127.4506004
1692.3,127.8106,127.4373251
1692.4,127.7806,127.4225465
1692.5,127.7506,127.4041466
1692.6,127.7206,127.3954786
1692.7,127.6906,127.3762098
1692.8,127.6606,127.3536906
1692.9,127.6306,127.330781
1693,127.6006,127.3072075
1693.1,127.5804,127.2803446
1693.2,127.5604,127.2542332
1693.3,127.5404,127.2271262
1693.4,127.5204,127.1995604
1693.5,127.5004,127.173859
1693.6,127.4804,127.1466544
1693.7,127.4604,127.1204161
1693.8,127.4404,127.0942657
1693.9,127.4204,127.0710632
1694,127.4004,127.0482024
1694.1,127.3804,127.0212808
1694.2,127.3604,127.0076932
1694.3,127.3404,126.9969167
1694.4,127.3204,126.9848128
1694.5,127.3004,126.9756665
1694.6,127.2804,126.9664323
1694.7,127.2604,126.9558609
1694.8,127.2404,126.9462168
1694.9,127.2204,126.9320044
1695,127.2004,126.9197443
1695.1,127.1804,126.9051024
1695.2,127.1604,126.8979962
1695.3,127.1404,126.886351
1695.4,127.1204,126.8736419
1695.5,127.1004,126.8584241
1695.6,127.0804,126.8452366
1695.7,127.0604,126.8310437
1695.8,127.0404,126.8157869
1695.9,127.0204,126.8021211
1696,127.0004,126.7882602
1696.1,126.9902,126.7747506
1696.2,126.9802,126.7604894
1696.3,126.9702,126.7461696
1696.4,126.9602,126.7309421
1696.5,126.9502,126.7158804
1696.6,126.9402,126.6971388
1696.7,126.9302,126.6889003
1696.8,126.9202,126.6834633
1696.9,126.9102,126.6828386
1697,126.9002,126.6834828
1697.1,126.8902,126.6833364
1697.2,126.8802,126.6843516
1697.3,126.8702,126.6838538
1697.4,126.8602,126.6813158
1697.5,126.8502,126.6797833
1697.6,126.8402,126.6758788
1697.7,126.8302,126.6742097
1697.8,126.8202,126.6723257
1697.9,126.8102,126.6706663
1698,126.8002,126.6691533
1698.1,126.7902,126.6682748
1698.2,126.7802,126.6660883
1698.3,126.7702,126.6635699
1698.4,126.7602,126.6590211
1698.5,126.7502,126.6569908
1698.6,126.7402,126.6549605
1698.7,126.7302,126.653301
1698.8,126.7202,126.6515635
1698.9,126.7102,126.6502751
1699,126.7002,126.6463315
1699.1,126.7098,126.6438033
1699.2,126.7198,126.6407774
1699.3,126.7298,126.64067
1699.4,126.7398,126.6397622
1699.5,126.7498,126.6428175
1699.6,126.7598,126.648889
1699.7,126.7698,126.6600168
1699.8,126.7798,126.6748539
1699.9,126.7898,126.6899253
1700,126.7998,126.7052602
1700.1,126.8098,126.7208685
1700.2,126.8198,126.7376871
1700.3,126.8298,126.7523778
1700.4,126.8398,126.7615729
1700.5,126.8498,126.7782451
1700.6,126.8598,126.7944976
1700.7,126.8698,126.8117653
1700.8,126.8798,126.8279982
1700.9,126.8898,126.8442312
1701,126.8998,126.8599468
1701.1,126.9196,126.8282423
1701.2,126.9396,126.9417657
1701.3,126.9596,126.9081479
1701.4,126.9796,126.9258548
1701.5,126.9996,126.9421561
1701.6,127.0196,126.9591993
1701.7,127.0396,126.9756763
1701.8,127.0596,126.9999623
1701.9,127.0796,127.0168395
1702,127.0996,127.0354932
1702.1,127.1294,127.0482024
1702.2,127.1594,127.0703897
1702.3,127.1894,127.0965011
1702.4,127.2194,127.1292403
1702.5,127.2494,127.1624188
1702.6,127.2794,127.1977448
1702.7,127.3094,127.2318214
1702.8,127.3394,127.2684944
1702.9,127.3694,127.30874
1703,127.3994,127.3296096
1703.1,127.4294,127.3684594
1703.2,127.4594,127.407768
1703.3,127.4894,127.4494388
1703.4,127.5194,127.4902213
1703.5,127.5494,127.5276069
1703.6,127.5794,127.5647192
1703.7,127.6094,127.6045646
1703.8,127.6394,127.6402908
1703.9,127.6694,127.6760561
1704,127.6994,127.7126608
1704.1,127.7392,127.749451
1704.2,127.7792,127.7857433
1704.3,127.8192,127.8238512
1704.4,127.8592,127.8799687
1704.5,127.8992,127.915607
1704.6,127.9392,127.9524558
1704.7,127.9792,127.9888165
1704.8,128.0192,128.0242693
1704.9,128.0592,128.0616354
1705,128.0992,128.0980547
1705.1,128.1392,128.1342884
1705.2,128.1792,128.1708346
1705.3,128.2192,128.2071855
1705.4,128.2592,128.2429507
1705.5,128.2992,128.281576
1705.6,128.3392,128.3013426
